"","Country.Name","Year","CO2Emission"
"3208","Venezuela, RB",1976,4.173808379
"3209","Vietnam",1976,0.283241771
"3210","World",1976,4.309095743
"3211","Samoa",1976,0.312822364
"3212","Yemen, Rep.",1976,0.364882468
"3213","South Africa",1976,7.327699595
"3214","Afghanistan",1977,0.182963616
"3215","Angola",1977,0.434755038
"3216","Albania",1977,2.275876391
"3217","Arab World",1977,2.632896336
"3218","United Arab Emirates",1977,51.844643284
"3219","Argentina",1977,3.749871394
"3220","Antigua and Barbuda",1977,6.39051801
"3221","Australia",1977,13.231896139
"3222","Austria",1977,7.428063284
"3223","Belgium",1977,12.875438717
"3224","Benin",1977,0.086510056
"3225","Burkina Faso",1977,0.03896836
"3226","Bulgaria",1977,8.628766462
"3227","Bahrain",1977,24.638175971
"3228","Bahamas, The",1977,49.299886866
"3229","Belize",1977,1.445502924
"3230","Bermuda",1977,8.515131086
"3231","Bolivia",1977,0.856199953
"3232","Brazil",1977,1.443825283
"3233","Barbados",1977,2.373090713
"3234","Brunei Darussalam",1977,36.591738999
"3235","Central African Republic",1977,0.060813843
"3236","Canada",1977,17.152116658
"3237","Central Europe and the Baltics",1977,10.546780597
"3238","Switzerland",1977,6.540985491
"3239","Chile",1977,2.146436434
"3240","China",1977,1.388842897
"3241","Cote d'Ivoire",1977,0.559497618
"3242","Cameroon",1977,0.19843051
"3243","Congo, Dem. Rep.",1977,0.143821417
"3244","Congo, Rep.",1977,0.284832591
"3245","Colombia",1977,1.519168155
"3246","Comoros",1977,0.146201522
"3247","Cabo Verde",1977,0.292544068
"3248","Costa Rica",1977,1.184282916
"3249","Caribbean small states",1977,7.26015441
"3250","Cuba",1977,3.051684747
"3251","Cayman Islands",1977,5.29875009
"3252","Cyprus",1977,4.011215155
"3253","Djibouti",1977,0.713632383
"3254","Dominica",1977,0.349661495
"3255","Denmark",1977,12.154585147
"3256","Dominican Republic",1977,1.037383046
"3257","Algeria",1977,2.368082096
"3258","East Asia & Pacific (excluding high income)",1977,1.18421031
"3259","Early-demographic dividend",1977,1.126189238
"3260","East Asia & Pacific",1977,1.950311829
"3261","Ecuador",1977,1.014932127
"3262","Egypt, Arab Rep.",1977,0.922951342
"3263","Spain",1977,5.358942976
"3264","Ethiopia",1977,0.031192369
"3265","European Union",1977,9.407908153
"3266","Fragile and conflict affected situations",1977,0.692770016
"3267","Finland",1977,10.597299754
"3268","Fiji",1977,1.281055529
"3269","France",1977,8.780463816
"3270","Faroe Islands",1977,9.628314607
"3271","Gabon",1977,9.302910836
"3272","United Kingdom",1977,10.76186851
"3273","Ghana",1977,0.29473066
"3274","Gibraltar",1977,2.575312688
"3275","Guinea",1977,0.205089299
"3276","Gambia, The",1977,0.206004889
"3277","Guinea-Bissau",1977,0.130505851
"3278","Equatorial Guinea",1977,0.252715089
"3279","Greece",1977,5.049153465
"3280","Grenada",1977,0.52859709
"3281","Greenland",1977,14.623461538
"3282","Guatemala",1977,0.563693885
"3283","Guyana",1977,2.491403733
"3284","High income",1977,11.91570685
"3285","Hong Kong SAR, China",1977,3.104833868
"3286","Honduras",1977,0.59716091
"3287","Heavily indebted poor countries (HIPC)",1977,0.210564213
"3288","Haiti",1977,0.132498686
"3289","Hungary",1977,7.814048438
"3290","IBRD only",1977,2.068625507
"3291","IDA & IBRD total",1977,1.781412995
"3292","IDA total",1977,0.444890685
"3293","IDA blend",1977,0.887903689
"3294","Indonesia",1977,0.600297761
"3295","IDA only",1977,0.224069332
"3296","India",1977,0.428989682
"3297","Ireland",1977,7.180491439
"3298","Iran, Islamic Rep.",1977,4.710327476
"3299","Iraq",1977,3.507819731
"3300","Iceland",1977,8.597153278
"3301","Israel",1977,5.506082203
"3302","Italy",1977,6.365348831
"3303","Jamaica",1977,3.579688042
"3304","Jordan",1977,1.454239282
"3305","Japan",1977,8.213496439
"3306","Kenya",1977,0.348065186
"3307","Cambodia",1977,0.010194211
"3308","St. Kitts and Nevis",1977,0.834509126
"3309","Korea, Rep.",1977,2.903242644
"3310","Latin America & Caribbean (excluding high income)",1977,2.05575306
"3311","Lao PDR",1977,0.073671122
"3312","Lebanon",1977,2.138667442
"3313","Liberia",1977,0.856811058
"3314","Libya",1977,7.016297249
"3315","St. Lucia",1977,0.617498737
"3316","Latin America & Caribbean",1977,2.13915986
"3317","Least developed countries: UN classification",1977,0.143045042
"3318","Sri Lanka",1977,0.209362502
"3319","Lower middle income",1977,0.700676231
"3320","Low & middle income",1977,1.63662279
"3321","Late-demographic dividend",1977,2.626379094
"3322","Luxembourg",1977,30.240537085
"3323","Macao SAR, China",1977,1.301370963
"3324","Morocco",1977,0.681574485
"3325","Madagascar",1977,0.105908931
"3326","Middle East & North Africa",1977,3.393408487
"3327","Mexico",1977,2.997045312
"3328","Middle income",1977,1.737689692
"3329","Mali",1977,0.061732158
"3330","Malta",1977,2.616128612
"3331","Myanmar",1977,0.166134189
"3332","Middle East & North Africa (excluding high income)",1977,2.300306802
"3333","Mongolia",1977,3.182962075
"3334","Mozambique",1977,0.248111537
"3335","Mauritania",1977,0.396027954
"3336","Mauritius",1977,0.696483206
"3337","North America",1977,21.102597342
"3338","New Caledonia",1977,15.746529412
"3339","Niger",1977,0.066782968
"3340","Nigeria",1977,0.752322017
"3341","Nicaragua",1977,0.954419354
"3342","Netherlands",1977,11.855928093
"3343","Norway",1977,7.684619256
"3344","Nepal",1977,0.024225025
"3345","New Zealand",1977,6.506157298
"3346","OECD members",1977,11.096504028
"3347","Other small states",1977,4.206667478
"3348","Pakistan",1977,0.343770439
"3349","Panama",1977,1.883490307
"3350","Peru",1977,1.453208743
"3351","Philippines",1977,0.842017425
"3352","Palau",1977,14.99795501
"3353","Papua New Guinea",1977,0.519951903
"3354","Poland",1977,12.0794436
"3355","Pre-demographic dividend",1977,0.483658845
"3356","Portugal",1977,2.403642892
"3357","Paraguay",1977,0.394761146
"3358","Pacific island small states",1977,1.085328657
"3359","Post-demographic dividend",1977,12.024535914
"3360","French Polynesia",1977,1.980534912
"3361","Qatar",1977,54.409152448
"3362","Romania",1977,8.199979904
"3363","Rwanda",1977,0.057597499
"3364","South Asia",1977,0.375886631
"3365","Saudi Arabia",1977,14.356425431
"3366","Sudan",1977,0.220178108
"3367","Senegal",1977,0.432447661
"3368","Singapore",1977,12.174446308
"3369","Solomon Islands",1977,0.38797328
"3370","Sierra Leone",1977,0.163768023
"3371","El Salvador",1977,0.528458897
"3372","Sub-Saharan Africa (excluding high income)",1977,0.901118275
"3373","Sub-Saharan Africa",1977,0.90119208
"3374","Small states",1977,5.076439328
"3375","Sao Tome and Principe",1977,0.335521651
"3376","Suriname",1977,5.261162798
"3377","Sweden",1977,10.398559905
"3378","Syrian Arab Republic",1977,1.819249666
"3379","Chad",1977,0.04654878
"3380","East Asia & Pacific (IDA & IBRD countries)",1977,1.18207147
"3381","Togo",1977,0.183454394
"3382","Thailand",1977,0.724054007
"3383","Latin America & the Caribbean (IDA & IBRD countries)",1977,2.072472742
"3384","Middle East & North Africa (IDA & IBRD countries)",1977,2.299029754
"3385","Tonga",1977,0.324890636
"3386","South Asia (IDA & IBRD)",1977,0.375886631
"3387","Sub-Saharan Africa (IDA & IBRD countries)",1977,0.90119208
"3388","Trinidad and Tobago",1977,15.556591371
"3389","Tunisia",1977,1.142565367
"3390","Turkey",1977,1.984332074
"3391","Tanzania",1977,0.118299567
"3392","Uganda",1977,0.07032947
"3393","Upper middle income",1977,2.620391419
"3394","Uruguay",1977,1.977822656
"3395","United States",1977,21.532484006
"3396","St. Vincent and the Grenadines",1977,0.337975811
"3397","Venezuela, RB",1977,4.511142474
"3398","Vietnam",1977,0.30374236
"3399","World",1977,4.367123635
"3400","Samoa",1977,0.526431186
"3401","Yemen, Rep.",1977,0.409972975
"3402","South Africa",1977,7.402899767
"3403","Afghanistan",1978,0.163159571
"3404","Angola",1978,0.646179204
"3405","Albania",1978,2.53062504
"3406","Arab World",1978,2.744563077
"3407","United Arab Emirates",1978,52.58289939
"3408","Argentina",1978,3.762750369
"3409","Antigua and Barbuda",1978,6.701462004
"3410","Australia",1978,14.069858615
"3411","Austria",1978,7.601371804
"3412","Belgium",1978,13.807057936
"3413","Benin",1978,0.103019122
"3414","Burkina Faso",1978,0.053341702
"3415","Bulgaria",1978,9.236529547
"3416","Bahrain",1978,24.010368717
"3417","Bahamas, The",1978,32.791601534
"3418","Belize",1978,1.556888425
"3419","Bermuda",1978,7.936044776
"3420","Bolivia",1978,0.939655034
"3421","Brazil",1978,1.530792389
"3422","Barbados",1978,2.522573111
"3423","Brunei Darussalam",1978,52.640913179
"3424","Central African Republic",1978,0.067836776
"3425","Canada",1978,17.303065069
"3426","Central Europe and the Baltics",1978,11.014600868
"3427","Switzerland",1978,6.720778708
"3428","Chile",1978,2.099400016
"3429","China",1978,1.52920111
"3430","Cote d'Ivoire",1978,0.63518226
"3431","Cameroon",1978,0.246497366
"3432","Congo, Dem. Rep.",1978,0.141803403
"3433","Congo, Rep.",1978,0.185874193
"3434","Colombia",1978,1.572806879
"3435","Comoros",1978,0.102346546
"3436","Cabo Verde",1978,0.749873538
"3437","Costa Rica",1978,1.289673606
"3438","Caribbean small states",1978,6.900277803
"3439","Cuba",1978,3.160115769
"3440","Cayman Islands",1978,6.503103472
"3441","Cyprus",1978,4.172176499
"3442","Djibouti",1978,0.654804421
"3443","Dominica",1978,0.34574769
"3444","Denmark",1978,11.973926228
"3445","Dominican Republic",1978,0.982979217
"3446","Algeria",1978,3.433371663
"3447","East Asia & Pacific (excluding high income)",1978,1.295510731
"3448","Early-demographic dividend",1978,1.154035512
"3449","East Asia & Pacific",1978,2.038328453
"3450","Ecuador",1978,1.37682745
"3451","Egypt, Arab Rep.",1978,0.935941671
"3452","Spain",1978,5.438594324
"3453","Ethiopia",1978,0.040256114
"3454","European Union",1978,9.678487519
"3455","Fragile and conflict affected situations",1978,0.677931033
"3456","Finland",1978,10.923390457
"3457","Fiji",1978,1.167479835
"3458","France",1978,9.20614423
"3459","Faroe Islands",1978,9.362260792
"3460","Gabon",1978,10.883842978
"3461","United Kingdom",1978,10.76729499
"3462","Ghana",1978,0.286857916
"3463","Gibraltar",1978,2.318646211
"3464","Guinea",1978,0.204038602
"3465","Gambia, The",1978,0.24540048
"3466","Guinea-Bissau",1978,0.130217693
"3467","Equatorial Guinea",1978,0.284978629
"3468","Greece",1978,5.09882429
"3469","Grenada",1978,0.576358717
"3470","Greenland",1978,7.974979675
"3471","Guatemala",1978,0.595485719
"3472","Guyana",1978,2.671237786
"3473","High income",1978,12.12642364
"3474","Hong Kong SAR, China",1978,3.375132726
"3475","Honduras",1978,0.592767887
"3476","Heavily indebted poor countries (HIPC)",1978,0.213417604
"3477","Haiti",1978,0.138591911
"3478","Hungary",1978,8.253547228
"3479","IBRD only",1978,2.186375944
"3480","IDA & IBRD total",1978,1.875451361
"3481","IDA total",1978,0.441168388
"3482","IDA blend",1978,0.871009804
"3483","Indonesia",1978,0.66778019
"3484","IDA only",1978,0.224741421
"3485","India",1978,0.42538707
"3486","Ireland",1978,7.080434952
"3487","Iran, Islamic Rep.",1978,4.516489415
"3488","Iraq",1978,3.290836819
"3489","Iceland",1978,8.612332634
"3490","Israel",1978,5.739004065
"3491","Italy",1978,6.646489957
"3492","Jamaica",1978,4.331094135
"3493","Jordan",1978,1.629526885
"3494","Japan",1978,7.866857247
"3495","Kenya",1978,0.353012406
"3496","Cambodia",1978,0.007380852
"3497","St. Kitts and Nevis",1978,0.755165549
"3498","Korea, Rep.",1978,3.067572142
"3499","Latin America & Caribbean (excluding high income)",1978,2.189019462
"3500","Lao PDR",1978,0.072903896
"3501","Lebanon",1978,2.193275275
"3502","Liberia",1978,0.850886038
"3503","Libya",1978,7.129439732
"3504","St. Lucia",1978,0.86436017
"3505","Latin America & Caribbean",1978,2.252932093
"3506","Least developed countries: UN classification",1978,0.147076002
"3507","Sri Lanka",1978,0.24317456
"3508","Lower middle income",1978,0.711146719
"3509","Low & middle income",1978,1.732647766
"3510","Late-demographic dividend",1978,2.81988399
"3511","Luxembourg",1978,32.728861597
"3512","Macao SAR, China",1978,1.761796444
"3513","Morocco",1978,0.685290601
"3514","Madagascar",1978,0.123863791
"3515","Middle East & North Africa",1978,3.471103126
"3516","Mexico",1978,3.371456166
"3517","Middle income",1978,1.841052383
"3518","Mali",1978,0.057973781
"3519","Malta",1978,3.014633344
"3520","Myanmar",1978,0.161764709
"3521","Middle East & North Africa (excluding high income)",1978,2.380320583
"3522","Mongolia",1978,3.605484985
"3523","Mozambique",1978,0.255593549
"3524","Mauritania",1978,0.402545819
"3525","Mauritius",1978,0.675655785
"3526","North America",1978,21.514915172
"3527","New Caledonia",1978,11.227687273
"3528","Niger",1978,0.0739582
"3529","Nigeria",1978,0.696953613
"3530","Nicaragua",1978,0.858990375
"3531","Netherlands",1978,12.232977542
"3532","Norway",1978,8.57238638
"3533","Nepal",1978,0.023173981
"3534","New Zealand",1978,5.769779892
"3535","OECD members",1978,11.288688707
"3536","Other small states",1978,4.763430372
"3537","Pakistan",1978,0.357106339
"3538","Panama",1978,1.50804053
"3539","Peru",1978,1.361970891
"3540","Philippines",1978,0.835298711
"3541","Palau",1978,9.052085905
"3542","Papua New Guinea",1978,0.536256246
"3543","Poland",1978,12.356628829
"3544","Pre-demographic dividend",1978,0.468297382
"3545","Portugal",1978,2.379382628
"3546","Paraguay",1978,0.484417138
"3547","Pacific island small states",1978,0.978202561
"3548","Post-demographic dividend",1978,12.247319978
"3549","French Polynesia",1978,2.179197662
"3550","Qatar",1978,54.825652158
"3551","Romania",1978,8.833289023
"3552","Rwanda",1978,0.060305908
"3553","South Asia",1978,0.374417325
"3554","Saudi Arabia",1978,13.264391855
"3555","Sudan",1978,0.192456248
"3556","Senegal",1978,0.494658121
"3557","Singapore",1978,14.090902447
"3558","Solomon Islands",1978,0.289481627
"3559","Sierra Leone",1978,0.221670209
"3560","El Salvador",1978,0.541228147
"3561","Sub-Saharan Africa (excluding high income)",1978,0.890761007
"3562","Sub-Saharan Africa",1978,0.890812998
"3563","Small states",1978,5.262089124
"3564","Sao Tome and Principe",1978,0.366337733
"3565","Suriname",1978,6.624718846
"3566","Sweden",1978,9.610611026
"3567","Syrian Arab Republic",1978,1.825930154
"3568","Chad",1978,0.044826318
"3569","East Asia & Pacific (IDA & IBRD countries)",1978,1.293123322
"3570","Togo",1978,0.138056775
"3571","Thailand",1978,0.772013834
"3572","Latin America & the Caribbean (IDA & IBRD countries)",1978,2.195979835
"3573","Middle East & North Africa (IDA & IBRD countries)",1978,2.378999114
"3574","Tonga",1978,0.401361587
"3575","South Asia (IDA & IBRD)",1978,0.374417325
"3576","Sub-Saharan Africa (IDA & IBRD countries)",1978,0.890812998
"3577","Trinidad and Tobago",1978,14.541151069
"3578","Tunisia",1978,1.237290028
"3579","Turkey",1978,1.837689711
"3580","Tanzania",1978,0.125537168
"3581","Uganda",1978,0.059263734
"3582","Upper middle income",1978,2.809897086
"3583","Uruguay",1978,1.996728056
"3584","United States",1978,21.973004695
"3585","St. Vincent and the Grenadines",1978,0.371782264
"3586","Venezuela, RB",1978,4.728801479
"3587","Vietnam",1978,0.299784878
"3588","World",1978,4.341511079
"3589","Samoa",1978,0.690507574
"3590","Yemen, Rep.",1978,0.412106442
"3591","South Africa",1978,7.302743152
"3592","Afghanistan",1979,0.168376671
"3593","Angola",1979,0.636944237
"3594","Albania",1979,2.898208518
"3595","Arab World",1979,2.844024763
"3596","United Arab Emirates",1979,38.451809798
"3597","Argentina",1979,3.998733119
"3598","Antigua and Barbuda",1979,5.535809488
"3599","Australia",1979,14.12909198
"3600","Austria",1979,8.158846402
"3601","Belgium",1979,14.239233815
"3602","Benin",1979,0.101339606
"3603","Burkina Faso",1979,0.06100989
"3604","Bulgaria",1979,8.968132006
"3605","Bahrain",1979,23.726526993
"3606","Bahamas, The",1979,33.638609536
"3607","Belize",1979,1.479204558
"3608","Bermuda",1979,8.588141264
"3609","Bolivia",1979,0.866274904
"3610","Brazil",1979,1.591332374
"3611","Barbados",1979,2.394279731
"3612","Brunei Darussalam",1979,39.648841497
"3613","Central African Republic",1979,0.046280157
"3614","Canada",1979,18.2093278
"3615","Central Europe and the Baltics",1979,11.065506211
"3616","Switzerland",1979,6.340850586
"3617","Chile",1979,2.240475421
"3618","China",1979,1.542675099
"3619","Cote d'Ivoire",1979,0.683552091
"3620","Cameroon",1979,0.21875303
"3621","Congo, Dem. Rep.",1979,0.146326279
"3622","Congo, Rep.",1979,0.194929969
"3623","Colombia",1979,1.638778444
"3624","Comoros",1979,0.07396948
"3625","Cabo Verde",1979,0.88294177
"3626","Costa Rica",1979,1.200949498
"3627","Caribbean small states",1979,6.904033804
"3628","Cuba",1979,3.243456622
"3629","Cayman Islands",1979,6.173400673
"3630","Cyprus",1979,4.416506498
"3631","Djibouti",1979,1.080182097
"3632","Dominica",1979,0.44048048
"3633","Denmark",1979,12.312196624
"3634","Dominican Republic",1979,1.199736043
"3635","Algeria",1979,2.43173222
"3636","East Asia & Pacific (excluding high income)",1979,1.307010364
"3637","Early-demographic dividend",1979,1.189749378
"3638","East Asia & Pacific",1979,2.086922459
"3639","Ecuador",1979,1.565373625
"3640","Egypt, Arab Rep.",1979,0.998142783
"3641","Spain",1979,5.478315887
"3642","Ethiopia",1979,0.053430353
"3643","European Union",1979,10.052165578
"3644","Fragile and conflict affected situations",1979,0.798638391
"3645","Finland",1979,11.403457308
"3646","Fiji",1979,1.351072662
"3647","France",1979,9.598217534
"3648","Faroe Islands",1979,11.145379458
"3649","Gabon",1979,9.493043893
"3650","United Kingdom",1979,11.46539104
"3651","Ghana",1979,0.251979072
"3652","Gibraltar",1979,3.037909666
"3653","Guinea",1979,0.212265973
"3654","Gambia, The",1979,0.25066777
