"","Country.Name","Year","Agriculture.Land"
"2898","Thailand","1973","  160800.0"
"2899","Latin America & the Caribbean (IDA & IBRD countries)","1973"," 6159160.0"
"2900","Timor-Leste","1973","    2500.0"
"2901","Middle East & North Africa (IDA & IBRD countries)","1973"," 2078720.0"
"2902","Tonga","1973","     330.0"
"2903","South Asia (IDA & IBRD)","1973"," 2698840.0"
"2904","Sub-Saharan Africa (IDA & IBRD countries)","1973"," 9577940.0"
"2905","Trinidad and Tobago","1973","    1100.0"
"2906","Tunisia","1973","   90160.0"
"2907","Turkey","1973","  387870.0"
"2908","Tuvalu","1973","      20.0"
"2909","Tanzania","1973","  290000.0"
"2910","Uganda","1973","  101800.0"
"2911","Upper middle income","1973","13121151.0"
"2912","Uruguay","1973","  153600.0"
"2913","United States","1973"," 4312000.0"
"2914","St. Vincent and the Grenadines","1973","     100.0"
"2915","Venezuela, RB","1973","  201790.0"
"2916","British Virgin Islands","1973","      80.0"
"2917","Virgin Islands (U.S.)","1973","     150.0"
"2918","Vietnam","1973","   64820.0"
"2919","Vanuatu","1973","    1200.0"
"2920","World","1973","40270625.0"
"2921","Samoa","1973","     640.0"
"2922","Yemen, Rep.","1973","  234420.0"
"2923","South Africa","1973","  949900.0"
"2924","Zambia","1973","  201440.0"
"2925","Zimbabwe","1973","  119350.0"
"2926","Aruba","1974","      20.0"
"2927","Afghanistan","1974","  380480.0"
"2928","Angola","1974","  574000.0"
"2929","Albania","1974","   11220.0"
"2930","Andorra","1974","     240.0"
"2931","Arab World","1974"," 4290840.0"
"2932","United Arab Emirates","1974","    2140.0"
"2933","Argentina","1974"," 1287760.0"
"2934","American Samoa","1974","      30.0"
"2935","Antigua and Barbuda","1974","      70.0"
"2936","Australia","1974"," 4877270.0"
"2937","Austria","1974","   32073.0"
"2938","Burundi","1974","   20300.0"
"2939","Benin","1974","   18570.0"
"2940","Burkina Faso","1974","   84530.0"
"2941","Bangladesh","1974","   99890.0"
"2942","Bulgaria","1974","   60380.0"
"2943","Bahrain","1974","      70.0"
"2944","Bahamas, The","1974","     100.0"
"2945","Belize","1974","     840.0"
"2946","Bermuda","1974","       3.0"
"2947","Bolivia","1974","  318430.0"
"2948","Brazil","1974"," 2100430.0"
"2949","Barbados","1974","     190.0"
"2950","Brunei Darussalam","1974","     180.0"
"2951","Bhutan","1974","    3920.0"
"2952","Botswana","1974","  260020.0"
"2953","Central African Republic","1974","   48700.0"
"2954","Canada","1974","  685190.0"
"2955","Central Europe and the Baltics","1974","  470060.0"
"2956","Switzerland","1974","   16475.0"
"2957","Channel Islands","1974","      88.0"
"2958","Chile","1974","  162500.0"
"2959","China","1974"," 3961000.0"
"2960","Cote d'Ivoire","1974","  166250.0"
"2961","Cameroon","1974","   82800.0"
"2962","Congo, Dem. Rep.","1974","  255500.0"
"2963","Congo, Rep.","1974","  105580.0"
"2964","Colombia","1974","  450990.0"
"2965","Comoros","1974","     950.0"
"2966","Cabo Verde","1974","     650.0"
"2967","Costa Rica","1974","   20480.0"
"2968","Caribbean small states","1974","   22549.0"
"2969","Cuba","1974","   56310.0"
"2970","Cayman Islands","1974","      27.0"
"2971","Cyprus","1974","    2870.0"
"2972","Germany","1974","  188210.0"
"2973","Djibouti","1974","   13010.0"
"2974","Dominica","1974","     190.0"
"2975","Denmark","1974","   29320.0"
"2976","Dominican Republic","1974","   24250.0"
"2977","Algeria","1974","  443360.0"
"2978","East Asia & Pacific (excluding high income)","1974"," 6299319.0"
"2979","Early-demographic dividend","1974","11642550.0"
"2980","East Asia & Pacific","1974","11436219.0"
"2981","Europe & Central Asia (excluding high income)","1974","  604170.0"
"2982","Europe & Central Asia","1974"," 2444038.0"
"2983","Ecuador","1974","   51680.0"
"2984","Egypt, Arab Rep.","1974","   28430.0"
"2985","Euro area","1974"," 1278347.0"
"2986","Spain","1974","  320780.0"
"2987","Ethiopia","1974","  594300.0"
"2988","European Union","1974"," 2001457.0"
"2989","Fragile and conflict affected situations","1974"," 4547340.0"
"2990","Finland","1974","   26054.0"
"2991","Fiji","1974","    2400.0"
"2992","France","1974","  324420.0"
"2993","Faroe Islands","1974","      30.0"
"2994","Gabon","1974","   51500.0"
"2995","United Kingdom","1974","  186380.0"
"2996","Ghana","1974","  117000.0"
"2997","Guinea","1974","  143340.0"
"2998","Gambia, The","1974","    5740.0"
"2999","Guinea-Bissau","1974","   13780.0"
"3000","Equatorial Guinea","1974","    3340.0"
"3001","Greece","1974","   91410.0"
"3002","Grenada","1974","     200.0"
"3003","Greenland","1974","    2350.0"
"3004","Guatemala","1974","   28750.0"
"3005","Guam","1974","     170.0"
"3006","Guyana","1974","   13760.0"
"3007","High income","1974","13172678.0"
"3008","Hong Kong SAR, China","1974","     120.0"
"3009","Honduras","1974","   30960.0"
"3010","Heavily indebted poor countries (HIPC)","1974"," 7131460.0"
"3011","Haiti","1974","   15830.0"
"3012","Hungary","1974","   67820.0"
"3013","IBRD only","1974","17369789.0"
"3014","IDA & IBRD total","1974","27599288.0"
"3015","IDA total","1974","10229499.0"
"3016","IDA blend","1974"," 2897779.0"
"3017","Indonesia","1974","  383000.0"
"3018","IDA only","1974"," 7331720.0"
"3019","Isle of Man","1974","     328.0"
"3020","India","1974"," 1792820.0"
"3021","Ireland","1974","   56920.0"
"3022","Iran, Islamic Rep.","1974","  609600.0"
"3023","Iraq","1974","   92800.0"
"3024","Iceland","1974","   19600.0"
"3025","Israel","1974","    5450.0"
"3026","Italy","1974","  175020.0"
"3027","Jamaica","1974","    5070.0"
"3028","Jordan","1974","   11140.0"
"3029","Japan","1974","   64150.0"
"3030","Kenya","1974","  252650.0"
"3031","Cambodia","1974","   25000.0"
"3032","Kiribati","1974","     380.0"
"3033","St. Kitts and Nevis","1974","     150.0"
"3034","Korea, Rep.","1974","   22680.0"
"3035","Kuwait","1974","    1350.0"
"3036","Latin America & Caribbean (excluding high income)","1974"," 5955399.0"
"3037","Lao PDR","1974","   15550.0"
"3038","Lebanon","1974","    6400.0"
"3039","Liberia","1974","   25710.0"
"3040","Libya","1974","  138480.0"
"3041","St. Lucia","1974","     199.0"
"3042","Latin America & Caribbean","1974"," 6277956.0"
"3043","Least developed countries: UN classification","1974"," 7397730.0"
"3044","Low income","1974"," 4746880.0"
"3045","Liechtenstein","1974","      90.0"
"3046","Sri Lanka","1974","   23570.0"
"3047","Lower middle income","1974"," 9193470.0"
"3048","Low & middle income","1974","27173954.0"
"3049","Lesotho","1974","   23590.0"
"3050","Late-demographic dividend","1974"," 9422504.0"
"3051","Morocco","1974","  266300.0"
"3052","Madagascar","1974","  354750.0"
"3053","Maldives","1974","      70.0"
"3054","Middle East & North Africa","1974"," 2969830.0"
"3055","Mexico","1974","  975510.0"
"3056","Middle income","1974","22427078.0"
"3057","Mali","1974","  318280.0"
"3058","Malta","1974","     140.0"
"3059","Myanmar","1974","  103330.0"
"3060","Middle East & North Africa (excluding high income)","1974"," 2083300.0"
"3061","Mongolia","1974"," 1406830.0"
"3062","Mozambique","1974","  470800.0"
"3063","Mauritania","1974","  394500.0"
"3064","Mauritius","1974","    1130.0"
"3065","Malawi","1974","   39600.0"
"3066","Malaysia","1974","   42745.0"
"3067","North America","1974"," 4986773.0"
"3068","Namibia","1974","  386530.0"
"3069","New Caledonia","1974","    2640.0"
"3070","Niger","1974","  297800.0"
"3071","Nigeria","1974","  561500.0"
"3072","Nicaragua","1974","   36300.0"
"3073","Netherlands","1974","   20940.0"
"3074","Norway","1974","    9010.0"
"3075","Nepal","1974","   39940.0"
"3076","Nauru","1974","       4.0"
"3077","New Zealand","1974","  159990.0"
"3078","OECD members","1974","13471462.0"
"3079","Oman","1974","   10460.0"
"3080","Other small states","1974","  805360.0"
"3081","Pakistan","1974","  357400.0"
"3082","Panama","1974","   17850.0"
"3083","Peru","1974","  183190.0"
"3084","Philippines","1974","   88620.0"
"3085","Papua New Guinea","1974","    6980.0"
"3086","Poland","1974","  192570.0"
"3087","Pre-demographic dividend","1974"," 7475460.0"
"3088","Puerto Rico","1974","    4940.0"
"3089","Korea, Dem. People’s Rep.","1974","   24300.0"
"3090","Portugal","1974","   39510.0"
"3091","Paraguay","1974","  120330.0"
"3092","West Bank and Gaza","1974","    3690.0"
"3093","Pacific island small states","1974","    5534.0"
"3094","Post-demographic dividend","1974","11792932.0"
"3095","French Polynesia","1974","     440.0"
"3096","Qatar","1974","     520.0"
"3097","Romania","1974","  149290.0"
"3098","Rwanda","1974","   15840.0"
"3099","South Asia","1974"," 2698090.0"
"3100","Saudi Arabia","1974","  866400.0"
"3101","Sudan","1974"," 1101050.0"
"3102","Senegal","1974","   90460.0"
"3103","Singapore","1974","      90.0"
"3104","Solomon Islands","1974","     550.0"
"3105","Sierra Leone","1974","   26840.0"
"3106","El Salvador","1974","   12980.0"
"3107","San Marino","1974","      10.0"
"3108","Somalia","1974","  439700.0"
"3109","Sub-Saharan Africa (excluding high income)","1974"," 9533680.0"
"3110","Sub-Saharan Africa","1974"," 9533730.0"
"3111","Small states","1974","  833443.0"
"3112","Sao Tome and Principe","1974","     370.0"
"3113","Suriname","1974","     570.0"
"3114","Sweden","1974","   37350.0"
"3115","Swaziland","1974","   14820.0"
"3116","Seychelles","1974","      50.0"
"3117","Syrian Arab Republic","1974","  145170.0"
"3118","Turks and Caicos Islands","1974","      10.0"
"3119","Chad","1974","  479200.0"
"3120","East Asia & Pacific (IDA & IBRD countries)","1974"," 6274989.0"
"3121","Europe & Central Asia (IDA & IBRD countries)","1974","  796740.0"
"3122","Togo","1974","   28800.0"
"3123","Thailand","1974","  168830.0"
"3124","Latin America & the Caribbean (IDA & IBRD countries)","1974"," 6216129.0"
"3125","Timor-Leste","1974","    2500.0"
"3126","Middle East & North Africa (IDA & IBRD countries)","1974"," 2079610.0"
"3127","Tonga","1974","     340.0"
"3128","South Asia (IDA & IBRD)","1974"," 2698090.0"
"3129","Sub-Saharan Africa (IDA & IBRD countries)","1974"," 9533730.0"
"3130","Trinidad and Tobago","1974","    1110.0"
"3131","Tunisia","1974","   90450.0"
"3132","Turkey","1974","  383280.0"
"3133","Tuvalu","1974","      20.0"
"3134","Tanzania","1974","  290000.0"
"3135","Uganda","1974","  102640.0"
"3136","Upper middle income","1974","13233608.0"
"3137","Uruguay","1974","  153210.0"
"3138","United States","1974"," 4301580.0"
"3139","St. Vincent and the Grenadines","1974","     100.0"
"3140","Venezuela, RB","1974","  202440.0"
"3141","British Virgin Islands","1974","      80.0"
"3142","Virgin Islands (U.S.)","1974","     150.0"
"3143","Vietnam","1974","   65070.0"
"3144","Vanuatu","1974","    1200.0"
"3145","World","1974","40346636.0"
"3146","Samoa","1974","     640.0"
"3147","Yemen, Rep.","1974","  234470.0"
"3148","South Africa","1974","  948050.0"
"3149","Zambia","1974","  202020.0"
"3150","Zimbabwe","1974","  120200.0"
"3151","Aruba","1975","      20.0"
"3152","Afghanistan","1975","  380480.0"
"3153","Angola","1975","  574000.0"
"3154","Albania","1975","   10800.0"
"3155","Andorra","1975","     240.0"
"3156","Arab World","1975"," 4287780.0"
"3157","United Arab Emirates","1975","    2150.0"
"3158","Argentina","1975"," 1286500.0"
"3159","American Samoa","1975","      30.0"
"3160","Antigua and Barbuda","1975","      70.0"
"3161","Australia","1975"," 4868370.0"
"3162","Austria","1975","   31895.0"
"3163","Burundi","1975","   20600.0"
"3164","Benin","1975","   18970.0"
"3165","Burkina Faso","1975","   85360.0"
"3166","Bangladesh","1975","  100040.0"
"3167","Bulgaria","1975","   59550.0"
"3168","Bahrain","1975","      80.0"
"3169","Bahamas, The","1975","     100.0"
"3170","Belize","1975","     850.0"
"3171","Bermuda","1975","       3.0"
"3172","Bolivia","1975","  323800.0"
"3173","Brazil","1975"," 2134160.0"
"3174","Barbados","1975","     190.0"
"3175","Brunei Darussalam","1975","     180.0"
"3176","Bhutan","1975","    3920.0"
"3177","Botswana","1975","  260020.0"
"3178","Central African Republic","1975","   48900.0"
"3179","Canada","1975","  684720.0"
"3180","Central Europe and the Baltics","1975","  468950.0"
"3181","Switzerland","1975","   16438.0"
"3182","Channel Islands","1975","      88.0"
"3183","Chile","1975","  165500.0"
"3184","China","1975"," 4007100.0"
"3185","Cote d'Ivoire","1975","  167150.0"
"3186","Cameroon","1975","   83950.0"
"3187","Congo, Dem. Rep.","1975","  255500.0"
"3188","Congo, Rep.","1975","  105620.0"
"3189","Colombia","1975","  451150.0"
"3190","Comoros","1975","     950.0"
"3191","Cabo Verde","1975","     650.0"
"3192","Costa Rica","1975","   21220.0"
"3193","Caribbean small states","1975","   22540.0"
"3194","Cuba","1975","   58100.0"
"3195","Cayman Islands","1975","      27.0"
"3196","Cyprus","1975","    1803.0"
"3197","Germany","1975","  187920.0"
"3198","Djibouti","1975","   13010.0"
"3199","Dominica","1975","     190.0"
"3200","Denmark","1975","   29370.0"
"3201","Dominican Republic","1975","   24550.0"
"3202","Algeria","1975","  437530.0"
"3203","East Asia & Pacific (excluding high income)","1975"," 6353398.0"
"3204","Early-demographic dividend","1975","11644800.0"
"3205","East Asia & Pacific","1975","11483788.0"
"3206","Europe & Central Asia (excluding high income)","1975","  599430.0"
"3207","Europe & Central Asia","1975"," 2434304.0"
"3208","Ecuador","1975","   53850.0"
"3209","Egypt, Arab Rep.","1975","   28250.0"
"3210","Euro area","1975"," 1274546.0"
"3211","Spain","1975","  319210.0"
"3212","Ethiopia","1975","  593800.0"
"3213","European Union","1975"," 1995956.0"
"3214","Fragile and conflict affected situations","1975"," 4552670.0"
"3215","Finland","1975","   26138.0"
"3216","Fiji","1975","    2450.0"
"3217","France","1975","  323570.0"
"3218","Faroe Islands","1975","      30.0"
"3219","Gabon","1975","   51690.0"
"3220","United Kingdom","1975","  185830.0"
"3221","Ghana","1975","  118000.0"
"3222","Guinea","1975","  143200.0"
"3223","Gambia, The","1975","    5680.0"
"3224","Guinea-Bissau","1975","   13780.0"
"3225","Equatorial Guinea","1975","    3340.0"
"3226","Greece","1975","   91180.0"
"3227","Grenada","1975","     200.0"
"3228","Greenland","1975","    2350.0"
"3229","Guatemala","1975","   28880.0"
"3230","Guam","1975","     170.0"
"3231","Guyana","1975","   13780.0"
"3232","High income","1975","13163654.0"
"3233","Hong Kong SAR, China","1975","     100.0"
"3234","Honduras","1975","   31350.0"
"3235","Heavily indebted poor countries (HIPC)","1975"," 7148320.0"
"3236","Haiti","1975","   15830.0"
"3237","Hungary","1975","   67700.0"
"3238","IBRD only","1975","17459988.0"
"3239","IDA & IBRD total","1975","27694398.0"
"3240","IDA total","1975","10234410.0"
"3241","IDA blend","1975"," 2895550.0"
"3242","Indonesia","1975","  382560.0"
"3243","IDA only","1975"," 7338860.0"
"3244","Isle of Man","1975","     332.0"
"3245","India","1975"," 1796940.0"
"3246","Ireland","1975","   57150.0"
"3247","Iran, Islamic Rep.","1975","  604400.0"
"3248","Iraq","1975","   92850.0"
"3249","Iceland","1975","   19500.0"
"3250","Israel","1975","    5400.0"
"3251","Italy","1975","  175170.0"
"3252","Jamaica","1975","    5070.0"
"3253","Jordan","1975","   11150.0"
"3254","Japan","1975","   62730.0"
"3255","Kenya","1975","  255720.0"
"3256","Cambodia","1975","   25000.0"
"3257","Kiribati","1975","     380.0"
"3258","St. Kitts and Nevis","1975","     150.0"
"3259","Korea, Rep.","1975","   22720.0"
"3260","Kuwait","1975","    1350.0"
"3261","Latin America & Caribbean (excluding high income)","1975"," 6002120.0"
"3262","Lao PDR","1975","   15680.0"
"3263","Lebanon","1975","    6350.0"
"3264","Liberia","1975","   25710.0"
"3265","Libya","1975","  140550.0"
"3266","St. Lucia","1975","     200.0"
"3267","Latin America & Caribbean","1975"," 6327217.0"
"3268","Least developed countries: UN classification","1975"," 7406700.0"
"3269","Low income","1975"," 4754060.0"
"3270","Liechtenstein","1975","      90.0"
"3271","Sri Lanka","1975","   23590.0"
"3272","Lower middle income","1975"," 9205320.0"
"3273","Low & middle income","1975","27268634.0"
"3274","Lesotho","1975","   23760.0"
"3275","Late-demographic dividend","1975"," 9512197.0"
"3276","Morocco","1975","  269170.0"
"3277","Madagascar","1975","  357590.0"
"3278","Maldives","1975","      70.0"
"3279","Middle East & North Africa","1975"," 2960500.0"
"3280","Mexico","1975","  975510.0"
"3281","Middle income","1975","22514578.0"
"3282","Mali","1975","  318780.0"
"3283","Malta","1975","     130.0"
"3284","Myanmar","1975","  103470.0"
"3285","Middle East & North Africa (excluding high income)","1975"," 2073560.0"
"3286","Mongolia","1975"," 1406830.0"
"3287","Mozambique","1975","  471000.0"
"3288","Mauritania","1975","  394460.0"
"3289","Mauritius","1975","    1130.0"
"3290","Malawi","1975","   39100.0"
"3291","Malaysia","1975","   43844.0"
"3292","North America","1975"," 4986303.0"
"3293","Namibia","1975","  386530.0"
"3294","New Caledonia","1975","    2640.0"
"3295","Niger","1975","  297800.0"
"3296","Nigeria","1975","  551500.0"
"3297","Nicaragua","1975","   36300.0"
"3298","Netherlands","1975","   20820.0"
"3299","Norway","1975","    8980.0"
"3300","Nepal","1975","   40090.0"
"3301","Nauru","1975","       4.0"
"3302","New Zealand","1975","  163790.0"
