"","Country.Name","Year","Total.Land"
"3144","Equatorial Guinea","1973","    28050.0"
"3145","Greece","1973","   128900.0"
"3146","Grenada","1973","      340.0"
"3147","Greenland","1973","   341700.0"
"3148","Guatemala","1973","   107160.0"
"3149","Guam","1973","      540.0"
"3150","Guyana","1973","   196710.0"
"3151","High income","1973"," 34930877.4"
"3152","Hong Kong SAR, China","1973","     1020.0"
"3153","Honduras","1973","   111890.0"
"3154","Heavily indebted poor countries (HIPC)","1973"," 19754481.0"
"3155","Croatia","1973","    55910.0"
"3156","Haiti","1973","    27560.0"
"3157","Hungary","1973","    89970.0"
"3158","IBRD only","1973"," 69459469.0"
"3159","IDA & IBRD total","1973"," 95787530.0"
"3160","IDA total","1973"," 26328061.0"
"3161","IDA blend","1973","  5937530.0"
"3162","Indonesia","1973","  1811570.0"
"3163","IDA only","1973"," 20390531.0"
"3164","Isle of Man","1973","      570.0"
"3165","India","1973","  2973190.0"
"3166","Ireland","1973","    68890.0"
"3167","Iran, Islamic Rep.","1973","  1628760.0"
"3168","Iraq","1973","   437370.0"
"3169","Iceland","1973","   100250.0"
"3170","Israel","1973","    21640.0"
"3171","Italy","1973","   294110.0"
"3172","Jamaica","1973","    10830.0"
"3173","Jordan","1973","    88240.0"
"3174","Japan","1973","   366600.0"
"3175","Kazakhstan","1973","  2699700.0"
"3176","Kenya","1973","   569140.0"
"3177","Kyrgyz Republic","1973","   191800.0"
"3178","Cambodia","1973","   176520.0"
"3179","Kiribati","1973","      810.0"
"3180","St. Kitts and Nevis","1973","      350.0"
"3181","Korea, Rep.","1973","    96460.0"
"3182","Kuwait","1973","    17820.0"
"3183","Latin America & Caribbean (excluding high income)","1973"," 19125120.0"
"3184","Lao PDR","1973","   230800.0"
"3185","Lebanon","1973","    10230.0"
"3186","Liberia","1973","    96320.0"
"3187","Libya","1973","  1759540.0"
"3188","St. Lucia","1973","      610.0"
"3189","Latin America & Caribbean","1973"," 20071304.4"
"3190","Least developed countries: UN classification","1973"," 20147344.0"
"3191","Low income","1973"," 13381701.0"
"3192","Liechtenstein","1973","      160.0"
"3193","Sri Lanka","1973","    62710.0"
"3194","Lower middle income","1973"," 23179170.0"
"3195","Low & middle income","1973"," 94734408.0"
"3196","Lesotho","1973","    30360.0"
"3197","Late-demographic dividend","1973"," 44560055.0"
"3198","Lithuania","1973","    62680.0"
"3199","Latvia","1973","    62196.0"
"3200","Macao SAR, China","1973","       20.0"
"3201","St. Martin (French part)","1973","       54.4"
"3202","Morocco","1973","   446300.0"
"3203","Monaco","1973","        2.0"
"3204","Moldova","1973","    32870.0"
"3205","Madagascar","1973","   581540.0"
"3206","Maldives","1973","      300.0"
"3207","Middle East & North Africa","1973"," 11238810.0"
"3208","Mexico","1973","  1943950.0"
"3209","Middle income","1973"," 81408637.0"
"3210","Macedonia, FYR","1973","    25430.0"
"3211","Mali","1973","  1220190.0"
"3212","Malta","1973","      320.0"
"3213","Myanmar","1973","   653540.0"
"3214","Middle East & North Africa (excluding high income)","1973","  8643940.0"
"3215","Montenegro","1973","    13450.0"
"3216","Mongolia","1973","  1553560.0"
"3217","Mozambique","1973","   786380.0"
"3218","Mauritania","1973","  1030700.0"
"3219","Mauritius","1973","     2030.0"
"3220","Malawi","1973","    94280.0"
"3221","Malaysia","1973","   328550.0"
"3222","North America","1973"," 18252520.0"
"3223","Namibia","1973","   823290.0"
"3224","New Caledonia","1973","    18280.0"
"3225","Niger","1973","  1266700.0"
"3226","Nigeria","1973","   910770.0"
"3227","Nicaragua","1973","   120340.0"
"3228","Netherlands","1973","    33760.0"
"3229","Norway","1973","   365245.0"
"3230","Nepal","1973","   143000.0"
"3231","Nauru","1973","       20.0"
"3232","New Zealand","1973","   263310.0"
"3233","OECD members","1973"," 34386717.0"
"3234","Oman","1973","   309500.0"
"3235","Other small states","1973","  2039234.0"
"3236","Pakistan","1973","   770880.0"
"3237","Panama","1973","    74340.0"
"3238","Peru","1973","  1280000.0"
"3239","Philippines","1973","   298230.0"
"3240","Papua New Guinea","1973","   452860.0"
"3241","Poland","1973","   306290.0"
"3242","Pre-demographic dividend","1973"," 20067411.0"
"3243","Puerto Rico","1973","     8870.0"
"3244","Korea, Dem. People’s Rep.","1973","   120410.0"
"3245","Portugal","1973","    91500.0"
"3246","Paraguay","1973","   397300.0"
"3247","West Bank and Gaza","1973","     6020.0"
"3248","Pacific island small states","1973","    62860.0"
"3249","Post-demographic dividend","1973"," 31452559.0"
"3250","French Polynesia","1973","     3660.0"
"3251","Qatar","1973","    11610.0"
"3252","Romania","1973","   230340.0"
"3253","Russian Federation","1973"," 16389950.0"
"3254","Rwanda","1973","    24670.0"
"3255","South Asia","1973","  4779833.0"
"3256","Saudi Arabia","1973","  2149690.0"
"3257","Sudan","1973","  2376000.0"
"3258","Senegal","1973","   192530.0"
"3259","Singapore","1973","      670.0"
"3260","Solomon Islands","1973","    27990.0"
"3261","Sierra Leone","1973","    72180.0"
"3262","El Salvador","1973","    20850.0"
"3263","San Marino","1973","       60.0"
"3264","Somalia","1973","   627340.0"
"3265","Serbia","1973","    87460.0"
"3266","Sub-Saharan Africa (excluding high income)","1973"," 23617731.0"
"3267","Sub-Saharan Africa","1973"," 23618191.0"
"3268","Small states","1973","  2506894.0"
"3269","Sao Tome and Principe","1973","      960.0"
"3270","Suriname","1973","   156000.0"
"3271","Slovak Republic","1973","    48100.0"
"3272","Slovenia","1973","    20140.0"
"3273","Sweden","1973","   410340.0"
"3274","Swaziland","1973","    17200.0"
"3275","Sint Maarten (Dutch part)","1973","       34.0"
"3276","Seychelles","1973","      460.0"
"3277","Syrian Arab Republic","1973","   183780.0"
"3278","Turks and Caicos Islands","1973","      950.0"
"3279","Chad","1973","  1260000.0"
"3280","East Asia & Pacific (IDA & IBRD countries)","1973"," 15807990.0"
"3281","Europe & Central Asia (IDA & IBRD countries)","1973"," 23001404.0"
"3282","Togo","1973","    54390.0"
"3283","Thailand","1973","   510890.0"
"3284","Tajikistan","1973","   139960.0"
"3285","Turkmenistan","1973","   469930.0"
"3286","Latin America & the Caribbean (IDA & IBRD countries)","1973"," 19942192.0"
"3287","Timor-Leste","1973","    14870.0"
"3288","Middle East & North Africa (IDA & IBRD countries)","1973","  8637920.0"
"3289","Tonga","1973","      720.0"
"3290","South Asia (IDA & IBRD)","1973","  4779833.0"
"3291","Sub-Saharan Africa (IDA & IBRD countries)","1973"," 23618191.0"
"3292","Trinidad and Tobago","1973","     5130.0"
"3293","Tunisia","1973","   155360.0"
"3294","Turkey","1973","   769630.0"
"3295","Tuvalu","1973","       30.0"
"3296","Tanzania","1973","   885800.0"
"3297","Uganda","1973","   199810.0"
"3298","Ukraine","1973","   579350.0"
"3299","Upper middle income","1973"," 58229467.0"
"3300","Uruguay","1973","   175020.0"
"3301","United States","1973","  9158960.0"
"3302","Uzbekistan","1973","   425400.0"
"3303","St. Vincent and the Grenadines","1973","      390.0"
"3304","Venezuela, RB","1973","   882050.0"
"3305","British Virgin Islands","1973","      150.0"
"3306","Virgin Islands (U.S.)","1973","      350.0"
"3307","Vietnam","1973","   325490.0"
"3308","Vanuatu","1973","    12190.0"
"3309","World","1973","129721215.4"
"3310","Samoa","1973","     2830.0"
"3311","Kosovo","1973","    10887.0"
"3312","Yemen, Rep.","1973","   527970.0"
"3313","South Africa","1973","  1213090.0"
"3314","Zambia","1973","   743390.0"
"3315","Zimbabwe","1973","   386850.0"
"3316","Aruba","1974","      180.0"
"3317","Afghanistan","1974","   652860.0"
"3318","Angola","1974","  1246700.0"
"3319","Albania","1974","    27400.0"
"3320","Andorra","1974","      470.0"
"3321","Arab World","1974"," 13623991.0"
"3322","United Arab Emirates","1974","    83600.0"
"3323","Argentina","1974","  2736690.0"
"3324","Armenia","1974","    28470.0"
"3325","American Samoa","1974","      200.0"
"3326","Antigua and Barbuda","1974","      440.0"
"3327","Australia","1974","  7682300.0"
"3328","Austria","1974","    82580.0"
"3329","Azerbaijan","1974","    83217.0"
"3330","Burundi","1974","    25680.0"
"3331","Benin","1974","   112760.0"
"3332","Burkina Faso","1974","   273600.0"
"3333","Bangladesh","1974","   130170.0"
"3334","Bulgaria","1974","   110630.0"
"3335","Bahrain","1974","      690.0"
"3336","Bahamas, The","1974","    10010.0"
"3337","Bosnia and Herzegovina","1974","    51000.0"
"3338","Belarus","1974","   202840.0"
"3339","Belize","1974","    22810.0"
"3340","Bermuda","1974","       50.0"
"3341","Bolivia","1974","  1083300.0"
"3342","Brazil","1974","  8358140.0"
"3343","Barbados","1974","      430.0"
"3344","Brunei Darussalam","1974","     5270.0"
"3345","Bhutan","1974","    46723.0"
"3346","Botswana","1974","   566730.0"
"3347","Central African Republic","1974","   622980.0"
"3348","Canada","1974","  9093510.0"
"3349","Central Europe and the Baltics","1974","  1105916.0"
"3350","Switzerland","1974","    39528.0"
"3351","Channel Islands","1974","      190.0"
"3352","Chile","1974","   743532.0"
"3353","China","1974","  9388250.0"
"3354","Cote d'Ivoire","1974","   318000.0"
"3355","Cameroon","1974","   472710.0"
"3356","Congo, Dem. Rep.","1974","  2267050.0"
"3357","Congo, Rep.","1974","   341500.0"
"3358","Colombia","1974","  1109500.0"
"3359","Comoros","1974","     1861.0"
"3360","Cabo Verde","1974","     4030.0"
"3361","Costa Rica","1974","    51060.0"
"3362","Caribbean small states","1974","   404800.0"
"3363","Cuba","1974","   107400.0"
"3364","Curacao","1974","      444.0"
"3365","Cayman Islands","1974","      240.0"
"3366","Cyprus","1974","     9240.0"
"3367","Czech Republic","1974","    77270.0"
"3368","Germany","1974","   349130.0"
"3369","Djibouti","1974","    23180.0"
"3370","Dominica","1974","      750.0"
"3371","Denmark","1974","    42370.0"
"3372","Dominican Republic","1974","    48310.0"
"3373","Algeria","1974","  2381740.0"
"3374","East Asia & Pacific (excluding high income)","1974"," 15928560.0"
"3375","Early-demographic dividend","1974"," 33246063.0"
"3376","East Asia & Pacific","1974"," 24402100.0"
"3377","Europe & Central Asia (excluding high income)","1974"," 22695114.0"
"3378","Europe & Central Asia","1974"," 27358387.0"
"3379","Ecuador","1974","   276840.0"
"3380","Egypt, Arab Rep.","1974","   995450.0"
"3381","Euro area","1974","  2645842.0"
"3382","Spain","1974","   499750.0"
"3383","Estonia","1974","    42390.0"
"3384","Ethiopia","1974","  1101000.0"
"3385","European Union","1974","  4210892.0"
"3386","Fragile and conflict affected situations","1974"," 14722848.0"
"3387","Finland","1974","   304590.0"
"3388","Fiji","1974","    18270.0"
"3389","France","1974","   547566.0"
"3390","Faroe Islands","1974","     1396.0"
"3391","Gabon","1974","   257670.0"
"3392","United Kingdom","1974","   241930.0"
"3393","Georgia","1974","    69490.0"
"3394","Ghana","1974","   227540.0"
"3395","Gibraltar","1974","       10.0"
"3396","Guinea","1974","   245720.0"
"3397","Gambia, The","1974","    10120.0"
"3398","Guinea-Bissau","1974","    28120.0"
"3399","Equatorial Guinea","1974","    28050.0"
"3400","Greece","1974","   128900.0"
"3401","Grenada","1974","      340.0"
"3402","Greenland","1974","   341700.0"
"3403","Guatemala","1974","   107160.0"
"3404","Guam","1974","      540.0"
"3405","Guyana","1974","   196710.0"
"3406","High income","1974"," 34930847.4"
"3407","Hong Kong SAR, China","1974","     1020.0"
"3408","Honduras","1974","   111890.0"
"3409","Heavily indebted poor countries (HIPC)","1974"," 19754081.0"
"3410","Croatia","1974","    55910.0"
"3411","Haiti","1974","    27560.0"
"3412","Hungary","1974","    89970.0"
"3413","IBRD only","1974"," 69459429.0"
"3414","IDA & IBRD total","1974"," 95787090.0"
"3415","IDA total","1974"," 26327661.0"
"3416","IDA blend","1974","  5937530.0"
"3417","Indonesia","1974","  1811570.0"
"3418","IDA only","1974"," 20390131.0"
"3419","Isle of Man","1974","      570.0"
"3420","India","1974","  2973190.0"
"3421","Ireland","1974","    68890.0"
"3422","Iran, Islamic Rep.","1974","  1628760.0"
"3423","Iraq","1974","   437370.0"
"3424","Iceland","1974","   100250.0"
"3425","Israel","1974","    21640.0"
"3426","Italy","1974","   294110.0"
"3427","Jamaica","1974","    10830.0"
"3428","Jordan","1974","    88240.0"
"3429","Japan","1974","   366600.0"
"3430","Kazakhstan","1974","  2699700.0"
"3431","Kenya","1974","   569140.0"
"3432","Kyrgyz Republic","1974","   191800.0"
"3433","Cambodia","1974","   176520.0"
"3434","Kiribati","1974","      810.0"
"3435","St. Kitts and Nevis","1974","      350.0"
"3436","Korea, Rep.","1974","    96460.0"
"3437","Kuwait","1974","    17820.0"
"3438","Latin America & Caribbean (excluding high income)","1974"," 19125120.0"
"3439","Lao PDR","1974","   230800.0"
"3440","Lebanon","1974","    10230.0"
"3441","Liberia","1974","    96320.0"
"3442","Libya","1974","  1759540.0"
"3443","St. Lucia","1974","      610.0"
"3444","Latin America & Caribbean","1974"," 20071304.4"
"3445","Least developed countries: UN classification","1974"," 20146944.0"
"3446","Low income","1974"," 13381301.0"
"3447","Liechtenstein","1974","      160.0"
"3448","Sri Lanka","1974","    62710.0"
"3449","Lower middle income","1974"," 23179130.0"
"3450","Low & middle income","1974"," 94733968.0"
"3451","Lesotho","1974","    30360.0"
"3452","Late-demographic dividend","1974"," 44560055.0"
"3453","Lithuania","1974","    62680.0"
"3454","Latvia","1974","    62196.0"
"3455","Macao SAR, China","1974","       20.0"
"3456","St. Martin (French part)","1974","       54.4"
"3457","Morocco","1974","   446300.0"
"3458","Monaco","1974","        2.0"
"3459","Moldova","1974","    32870.0"
"3460","Madagascar","1974","   581540.0"
"3461","Maldives","1974","      300.0"
"3462","Middle East & North Africa","1974"," 11238810.0"
"3463","Mexico","1974","  1943950.0"
"3464","Middle income","1974"," 81408597.0"
"3465","Macedonia, FYR","1974","    25430.0"
"3466","Mali","1974","  1220190.0"
"3467","Malta","1974","      320.0"
"3468","Myanmar","1974","   653540.0"
"3469","Middle East & North Africa (excluding high income)","1974","  8643940.0"
"3470","Montenegro","1974","    13450.0"
"3471","Mongolia","1974","  1553560.0"
"3472","Mozambique","1974","   786380.0"
"3473","Mauritania","1974","  1030700.0"
"3474","Mauritius","1974","     2030.0"
"3475","Malawi","1974","    94280.0"
"3476","Malaysia","1974","   328550.0"
"3477","North America","1974"," 18252520.0"
"3478","Namibia","1974","   823290.0"
"3479","New Caledonia","1974","    18280.0"
"3480","Niger","1974","  1266700.0"
"3481","Nigeria","1974","   910770.0"
"3482","Nicaragua","1974","   120340.0"
"3483","Netherlands","1974","    33760.0"
"3484","Norway","1974","   365245.0"
"3485","Nepal","1974","   143000.0"
"3486","Nauru","1974","       20.0"
"3487","New Zealand","1974","   263310.0"
"3488","OECD members","1974"," 34386687.0"
"3489","Oman","1974","   309500.0"
"3490","Other small states","1974","  2039234.0"
"3491","Pakistan","1974","   770880.0"
"3492","Panama","1974","    74340.0"
"3493","Peru","1974","  1280000.0"
"3494","Philippines","1974","   298190.0"
"3495","Papua New Guinea","1974","   452860.0"
"3496","Poland","1974","   306290.0"
"3497","Pre-demographic dividend","1974"," 20067011.0"
"3498","Puerto Rico","1974","     8870.0"
"3499","Korea, Dem. People’s Rep.","1974","   120410.0"
"3500","Portugal","1974","    91500.0"
"3501","Paraguay","1974","   397300.0"
"3502","West Bank and Gaza","1974","     6020.0"
"3503","Pacific island small states","1974","    62860.0"
"3504","Post-demographic dividend","1974"," 31452529.0"
"3505","French Polynesia","1974","     3660.0"
"3506","Qatar","1974","    11610.0"
"3507","Romania","1974","   230340.0"
"3508","Russian Federation","1974"," 16389950.0"
"3509","Rwanda","1974","    24670.0"
"3510","South Asia","1974","  4779833.0"
"3511","Saudi Arabia","1974","  2149690.0"
"3512","Sudan","1974","  2376000.0"
"3513","Senegal","1974","   192530.0"
"3514","Singapore","1974","      670.0"
"3515","Solomon Islands","1974","    27990.0"
"3516","Sierra Leone","1974","    72180.0"
"3517","El Salvador","1974","    20850.0"
"3518","San Marino","1974","       60.0"
"3519","Somalia","1974","   627340.0"
"3520","Serbia","1974","    87460.0"
"3521","Sub-Saharan Africa (excluding high income)","1974"," 23617331.0"
"3522","Sub-Saharan Africa","1974"," 23617791.0"
"3523","Small states","1974","  2506894.0"
"3524","Sao Tome and Principe","1974","      960.0"
"3525","Suriname","1974","   156000.0"
"3526","Slovak Republic","1974","    48100.0"
"3527","Slovenia","1974","    20140.0"
"3528","Sweden","1974","   410340.0"
"3529","Swaziland","1974","    17200.0"
"3530","Sint Maarten (Dutch part)","1974","       34.0"
"3531","Seychelles","1974","      460.0"
"3532","Syrian Arab Republic","1974","   183780.0"
