Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	6/30/17																																																											
																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Indonesia	IDN	Population density (people per sq. km of land area)	EN.POP.DNST		49.75697047	51.09270136	52.4714281	53.89691207	55.37124925	56.89393951	58.4616675	60.07030587	61.71447474	63.38964545	65.09381255	66.82574397	68.58266476	70.36174754	72.16067555	73.97488918	75.80282186	77.6485899	79.5186043	81.41576919	83.34143312	85.28859774	87.24164288	89.17987326	91.08794913	92.95915973	94.79562865	96.60179623	98.38605353	100.1544633	101.9093819	103.6482642	105.3669044	107.0592205	108.7221852	110.354461	111.9617045	113.5564974	115.1556694	116.7718769	118.4091711	120.0660527	121.7425846	123.4369354	125.1470989	126.8723825	128.6117241	130.361662	132.1177089	133.8751045	135.6323581	137.3853795	139.1236679	140.8342576	142.5073903	144.1376574
IDA only	IDX	Population density (people per sq. km of land area)	EN.POP.DNST		13.02828087	13.35102592	13.68613314	14.03556411	14.40021081	14.7817615	15.17878122	15.5867522	15.99928153	16.41196068	16.82358336	17.23678559	17.65561118	18.08715452	18.53540662	19.00197343	19.486379	19.98840326	20.50730566	21.04235814	21.59428914	22.16415386	22.75268328	23.36013337	23.98695195	24.63286364	25.29802945	25.98399377	26.69386942	27.42764606	28.18590105	28.96823702	29.76661733	30.58588073	31.4032771	32.22461115	33.05042399	33.87872675	34.71873389	35.58473984	36.47584234	37.38696674	38.31638132	39.26288449	40.21657478	41.18083183	42.15696749	43.14614163	44.14882558	45.1657421	46.1993655	47.25140142	48.32304876	49.41784144	50.53275772	51.67319526
Isle of Man	IMN	Population density (people per sq. km of land area)	EN.POP.DNST		84.70350877	84.94385965	85.61403509	86.65087719	87.96666667	89.55964912	91.43508772	93.42807018	95.39649123	97.23684211	98.86315789	100.2701754	101.5789474	102.9035088	104.3473684	106.0140351	107.7947368	109.4842105	110.7912281	111.4929825	111.4736842	110.8614035	110.0526316	109.6263158	109.9929825	111.3	113.3859649	115.8719298	118.2245614	120.0508772	121.2210526	121.8859649	122.2035088	122.4877193	122.9298246	123.5631579	124.3315789	125.245614	126.2315789	127.2877193	128.4070175	129.5964912	130.854386	132.177193	133.5403509	134.9368421	136.3631579	137.7789474	139.1666667	140.477193	141.6824561	142.8175439	143.8824561	144.8947368	145.9070175	146.9070175
India	IND	Population density (people per sq. km of land area)	EN.POP.DNST		154.2097757	157.3570936	160.6113198	163.9601018	167.3967574	170.9147195	174.5229128	178.2487217	182.129321	186.1900898	190.4435344	194.8787373	199.4688957	204.1747265	208.9680512	213.8348824	218.7835389	223.8344283	229.0185975	234.3555296	239.8494654	245.4831386	251.2281647	257.0455309	262.9050518	268.7959518	274.719322	280.6713738	286.6517222	292.6598973	298.6875629	304.7303085	310.7967594	316.9001137	323.0479031	329.2400476	335.4663906	341.7117783	347.9559712	354.1821787	360.3798799	366.5447254	372.673071	378.7634753	384.8118264	390.8185212	396.7729069	402.6472933	408.4065035	414.0269176	419.494223	424.8184112	430.030441	435.1754493	440.286016	445.3705797
Not classified	INX	Population density (people per sq. km of land area)	EN.POP.DNST																																																									
Ireland	IRL	Population density (people per sq. km of land area)	EN.POP.DNST		40.99869357	41.16780375	41.4087676	41.61053854	41.76658441	41.9335172	42.13165917	42.32181739	42.57003919	42.92713021	43.43228335	44.08259544	44.79532588	45.54362026	46.29917259	47.0031935	47.64407026	48.32486573	48.97300044	49.53984613	50.12338511	50.59950646	50.95950065	51.27628103	51.35842648	51.38176804	51.38709537	51.16778923	50.96543765	51.00847728	51.30258383	51.65379591	51.91262883	52.11766584	52.38555668	52.80171288	53.3338801	53.89310495	54.50407897	55.23550588	56.12197706	57.07572942	58.01307882	59.08349543	60.38487444	62.03499782	63.85457976	65.16974888	65.83502685	66.19473073	66.43626071	66.58291479	66.74835245	67.02315285	67.88844535	69.28574539
"Iran, Islamic Rep."	IRN	Population density (people per sq. km of land area)	EN.POP.DNST		13.80216729	14.16502677	14.53893268	14.92428903	15.32154215	15.73261622	16.15837754	16.59725374	17.04685957	17.50657555	17.97764434	18.46453621	18.97410975	19.51515263	20.09538176	20.7137749	21.37253064	22.08591321	22.87179142	23.74089491	24.69217626	25.71485793	26.79651514	27.91983349	29.06671456	30.2419276	31.43341069	32.58651858	33.63117586	34.52085329	35.22654289	35.76999558	36.218484	36.66907648	37.19126452	37.80979948	38.50202424	39.23268622	39.9461308	40.60257742	41.19478253	41.73931703	42.24852833	42.74239299	43.23645657	43.73135391	44.22450392	44.72454014	45.24151195	45.78176711	46.34911344	46.93974189	47.54253788	48.14158747	48.72448181	49.28745058
Iraq	IRQ	Population density (people per sq. km of land area)	EN.POP.DNST		17.0915975	17.5462949	18.03716304	18.57054439	19.15036011	19.77996662	20.45728788	21.17356472	21.9164003	22.67641356	23.44903171	24.23541852	25.03867664	25.86438256	26.71557034	27.59258294	28.49055491	29.40095114	30.31254773	31.21694675	32.11592016	33.01165832	33.89759014	34.76576125	35.61377095	36.43682694	37.24569358	38.07258614	38.96058257	39.94102248	41.02411002	42.20268194	43.46872671	44.80700322	46.20432814	47.66191783	49.17870682	50.73564716	52.30847109	53.87981114	55.44881679	57.0210554	58.5948419	60.17012827	61.75189428	63.3283307	64.91170634	66.56015959	68.83093572	70.82957497	73.04994704	75.46640956	78.01424065	80.59974213	83.15446906	85.65705471
Iceland	ISL	Population density (people per sq. km of land area)	EN.POP.DNST		1.785825436	1.81923192	1.851900249	1.885117207	1.918064838	1.950822943	1.982553616	2.009855362	2.028618454	2.039281796	2.055840399	2.086154613	2.117875312	2.146723192	2.174354115	2.196049875	2.212458853	2.229795511	2.251720698	2.275690773	2.301795511	2.33276808	2.363860349	2.389137157	2.408029925	2.425735661	2.452458853	2.49117207	2.522214464	2.541905237	2.571541147	2.60405985	2.630673317	2.65357606	2.668009975	2.682453865	2.704518703	2.73363591	2.766892768	2.805037406	2.842573566	2.86805985	2.887990025	2.913456359	2.95994015	3.030244389	3.107890274	3.166224439	3.177047382	3.172478803	3.182184539	3.199162095	3.229566085	3.265695761	3.299900249	3.334184539
Israel	ISR	Population density (people per sq. km of land area)	EN.POP.DNST		100.9704251	105.961183	109.935305	114.3715342	118.4380776	121.4879852	126.8484288	129.5286506	132.948244	137.4306839	141.8207024	145.4713494	151.4787431	156.0536044	159.6580407	163.2624769	166.9593346	170.5175601	174.9537893	179.2051756	182.8096118	186.2754159	189.6950092	192.1903882	195.6099815	198.6598891	201.8946396	205.2680222	208.780037	215.3419593	228.6968577	236.7375231	243.1146026	249.4916821	256.2384473	263.0314233	269.6857671	275.9242144	283.0406654	290.6192237	297.5508318	303.6044362	309.1358595	314.6487985	320.2449168	325.9565619	331.797597	337.7449168	345.9149723	352.2920518	358.8632163	365.5499076	372.435305	379.6534196	387.2504621	394.9676525
Italy	ITA	Population density (people per sq. km of land area)	EN.POP.DNST		171.8280575	172.9946279	174.2613308	175.7007582	177.1865969	178.5692428	179.8663765	181.0062562	182.0337629	182.999048	183.8546462	184.9013804	186.1596206	187.3818231	188.5043045	189.4470096	190.253344	190.9324504	191.4853252	191.8801911	192.1106899	192.2530618	192.322852	192.3658427	192.4214444	192.4319302	192.4515691	192.5445854	192.6890653	192.8504301	192.983989	193.1151168	193.2332155	193.2725851	193.2756554	193.329982	193.432294	193.4879603	193.5205093	193.608201	193.7169766	194.0056679	194.8500816	196.115207	197.0812674	197.6745053	198.6751547	199.9956857	200.9089719	201.5279017	201.8747841	202.4196539	204.7798599	206.6673693	206.4682872	206.026348
Jamaica	JAM	Population density (people per sq. km of land area)	EN.POP.DNST		152.4289935	154.7783934	157.2848569	159.7863343	162.166759	164.3826408	166.487904	168.5718375	170.7676824	173.165374	175.8094183	178.6544783	181.5974146	184.4906741	187.2333333	189.7585411	192.1087719	194.4288089	196.9242844	199.7271468	202.9162512	206.401385	209.9414589	213.199169	215.9407202	218.0720222	219.6933518	221.009603	222.3194829	223.84506	225.6407202	227.6419206	229.8044321	232.0451524	234.2973223	236.5644506	238.8575254	241.1234534	243.2947368	245.3244691	247.1847645	248.8869806	250.4626962	251.9646353	253.43241	254.8734072	256.2758079	257.6289935	258.9180055	260.1301939	261.2643583	262.3261311	263.3247461	264.2739612	265.1831948	266.0530933
Jordan	JOR	Population density (people per sq. km of land area)	EN.POP.DNST		11.02768586	11.44303037	11.89145512	12.48253626	13.2881913	14.34503626	15.61043744	16.97992974	18.30549637	19.47997507	20.47376473	21.3192883	22.04925204	22.72022892	23.37849048	24.02616727	24.66154805	25.32404805	26.06136673	26.90868087	27.89203309	29.00859021	30.22971442	31.50983681	32.81941296	34.1262466	35.44783545	36.86165005	38.47487534	40.35111061	42.53663871	44.97051224	47.47768586	49.8181437	51.82348141	53.4493767	54.76277199	55.84669084	56.83249093	57.83238894	58.85632366	59.92166818	61.16017679	62.73339755	64.75647099	67.25104261	70.18575476	73.54739347	76.8316738	80.90099121	85.32262897	90.02672899	94.76756026	99.22624465	103.1685289	106.5082451
Japan	JPN	Population density (people per sq. km of land area)	EN.POP.DNST		258.9119171	261.3362422	264.0087265	266.7739296	269.6563949	272.1298064	274.6795746	275.5958549	281.3526043	284.5514044	288.238342	292.3840698	294.8145117	300.4964539	305.4297408	307.6971351	310.7614629	313.5862445	316.239083	318.8151788	321.0917031	323.4543965	325.6663026	329.0869208	331.195831	333.1285988	334.8628634	336.2945694	337.6741635	338.8288535	339.8820625	340.7268239	341.5688426	342.7345036	344.0455293	345.0123457	345.8353909	346.776406	347.4101509	347.9917695	348.8312757	349.6433471	350.3923182	350.5102881	350.5432099	350.7654321	351.1687243	351.3388203	351.2949246	351.309834	350.654908	350.0905201	349.5858021	349.1222295	348.7519201	348.350096
Kazakhstan	KAZ	Population density (people per sq. km of land area)	EN.POP.DNST		3.752217283	3.90119717	4.042505464	4.173548542	4.292651035	4.397873467	4.489574397	4.571401267	4.648709486	4.725430603	4.80309664	4.880758603	4.956925214	5.029095455	5.095673223	5.156167352	5.211942438	5.265440975	5.320004815	5.377976812	5.439044709	5.502090232	5.567468608	5.635459866	5.705450976	5.778763566	5.853151461	5.920105938	6.019002111	6.055487647	6.093454828	6.089230285	6.048975442	5.961847242	5.85829018	5.770231507	5.679780346	5.58258325	5.529661073	5.513066637	5.503698559	5.503925621	5.522472127	5.560982702	5.610634145	5.670290773	5.735523206	5.805830277	5.960921954	6.045701745	6.132755491	6.219737378	6.310062229	6.404127866	6.498546505	6.592225803
Kenya	KEN	Population density (people per sq. km of land area)	EN.POP.DNST		14.69136065	15.1614225	15.65242647	16.16501564	16.70011421	17.25849352	17.84180342	18.45283234	19.09497839	19.77104403	20.48268264	21.23060758	22.01541273	22.83725445	23.69650525	24.59272587	25.52674737	26.50137752	27.52020944	28.58521629	29.69687072	30.85256703	32.04730646	33.27430509	34.5279281	35.80599852	37.10742172	38.42893137	39.76705556	41.11906912	42.48444671	43.86258741	45.25092947	46.64667042	48.04873318	49.45660822	50.87344766	52.30664336	53.76602769	55.25966019	56.7900376	58.3582405	59.96916752	61.62794919	63.33817338	65.10182029	66.91834874	68.78521278	70.69825351	72.65374425	74.65094529	76.68873915	78.76242928	80.86630706	82.99585164	85.14876305
Kyrgyz Republic	KGZ	Population density (people per sq. km of land area)	EN.POP.DNST		11.76173097	12.16579771	12.58446298	13.00990615	13.41657977	13.84410845	14.26746611	14.69395203	15.09280501	15.43222106	15.75755996	16.10114703	16.44316997	16.80865485	17.16579771	17.51147028	17.85140772	18.18091762	18.51929093	18.86027112	19.2168926	19.60010428	20.01199166	20.41918665	20.80448384	21.20177268	21.60896767	21.99374348	22.45828989	22.89468196	23.2721585	23.54223149	23.54900938	23.54066736	23.77685089	24.13138686	24.48592284	24.86444213	25.2367049	25.53910323	25.78258603	26.02033368	26.29457769	26.61470282	26.91657977	27.20750782	27.46819604	27.73044838	28.06725756	28.40406674	28.75182482	29.2346194	29.82064651	30.42492179	31.05787278	31.71376434
Cambodia	KHM	Population density (people per sq. km of land area)	EN.POP.DNST		33.27110242	34.15222638	35.0314242	35.86892703	36.63719125	37.3032291	37.87288126	38.4020111	38.97113075	39.62637661	40.43592228	41.35594833	42.18946862	42.66612282	42.61609449	41.93787106	40.75616927	39.40384092	38.34536596	37.9113245	38.2290562	39.19159869	40.60863358	42.18229662	43.69464083	45.08823929	46.43120893	47.77814412	49.22474507	50.83470428	52.61146612	54.50659415	56.47107976	58.43743485	60.35326309	62.20412984	63.99206889	65.70212441	67.32175391	68.844063	70.26100725	71.57675617	72.81398142	74.00508158	75.17675617	76.33406413	77.47956605	78.63420009	79.82216179	81.06016315	82.35829368	83.7121346	85.10475867	86.5102538	87.90865058	89.29509404
Kiribati	KIR	Population density (people per sq. km of land area)	EN.POP.DNST		52.1691358	53.45925926	54.7691358	56.08024691	57.34938272	58.59135802	59.79876543	60.97283951	62.09135802	63.18271605	64.22839506	65.21481481	66.17777778	67.13580247	68.10987654	69.10740741	70.13580247	71.18765432	72.22962963	73.25802469	74.2382716	75.20987654	76.25679012	77.48765432	79.01604938	80.88641975	83.0382716	85.30617284	87.48148148	89.39753086	90.98765432	92.30740741	93.48024691	94.65555556	95.96296296	97.41604938	98.99259259	100.6790123	102.4271605	104.2049383	105.9975309	107.8308642	109.7469136	111.7802469	113.9814815	116.3703704	118.9024691	121.5308642	124.1580247	126.7308642	129.2049383	131.6209877	133.9938272	136.3679012	138.7740741	141.2283951
St. Kitts and Nevis	KNA	Population density (people per sq. km of land area)	EN.POP.DNST		146.2657143	145.6171429	144.3571429	142.6571429	140.6114286	138.1657143	135.3714286	132.5771429	130.0971429	128.2428571	127.1285714	126.6457143	126.6171429	126.66	126.5028571	126.1371429	125.5485714	124.8657143	124.1628571	166.1923077	165.2923077	164.4692308	163.6230769	162.6692308	161.5884615	160.3730769	159.0423077	157.8730769	157.1230769	157.0538462	157.7423077	159.0807692	160.9461538	162.9730769	164.9653846	166.8192308	168.6384615	170.45	172.4	174.5153846	176.8846154	179.3884615	181.9461538	184.5038462	186.9653846	189.2692308	191.4730769	193.5846154	195.7153846	197.8653846	200.0230769	202.2730769	204.4961538	206.6884615	208.8	210.85
"Korea, Rep."	KOR	Population density (people per sq. km of land area)	EN.POP.DNST		267.112513	274.8603566	282.6222994	290.111497	297.5811113	305.1583143	312.3676446	319.7004147	327.0191375	334.2403794	340.8947128	347.3502592	353.5470558	359.6544267	365.7549762	371.6413332	377.4807692	383.2592266	389.1171055	395.2288513	401.4435828	407.6959569	413.7508086	418.8882024	423.0328012	427.261808	431.4917064	435.7375803	440.0688161	444.4254924	448.8461953	453.5347502	458.1653328	462.7984657	467.4786544	471.9539809	476.4003732	479.8517831	483.2746942	487.3326871	489.6647095	492.2485381	494.7554752	496.6176307	497.5174084	499.9823699	502.3074494	505.5622797	507.8046859	509.658665	513.5929034	515.6636158	517.399842	520.5853406	523.3375769	525.7048318
Kuwait	KWT	Population density (people per sq. km of land area)	EN.POP.DNST		16.90998878	18.98406285	21.31823793	23.86279461	26.57429854	29.45319865	32.49197531	35.62833895	38.7838945	41.90611672	44.95746352	47.95757576	50.98316498	54.14332211	57.51627385	61.12283951	64.92890011	68.88894501	72.93395062	77.00998878	80.97592593	84.80998878	88.70022447	92.91992144	97.58664422	103.0361953	109.0241302	114.4155443	117.6729517	117.8235129	114.234624				90.38445567	91.56790123	96.25780022	103.0501122	109.8241302	115.0808642	118.3700898	120.3048822	121.7237935	123.9023008	127.7566218	133.4039282	140.483165	148.8406285	158.1896184	168.2425926	179.0713244	190.5474747	201.9295735	212.2586981	220.8638608	227.4177329
Latin America & Caribbean (excluding high income)	LAC	Population density (people per sq. km of land area)	EN.POP.DNST		11.09227853	11.40843895	11.73312669	12.06406742	12.39955796	12.73891719	13.08244089	13.43060153	13.78427816	14.14402812	14.50986279	14.88125805	15.25762944	15.6381869	16.02221413	16.40957604	16.7999176	17.19374786	17.59171932	17.99415617	18.40114598	18.81203835	19.22551418	19.63983518	20.05369302	20.4662624	20.8776332	21.28851396	21.70008314	22.11303358	22.52735506	22.9421549	23.35617813	23.76775813	24.17555196	24.57943224	24.97932845	25.41193251	25.80079689	26.18241969	26.55602705	26.92376967	27.28543098	27.64605633	28.00823484	28.37281877	28.73893989	29.10578429	29.47186454	29.83594057	30.1971551	30.55742605	30.91733168	31.26941393	31.61558313	31.95557372
Lao PDR	LAO	Population density (people per sq. km of land area)	EN.POP.DNST		9.403565858	9.623578856	9.849865685	10.08291594	10.32319757	10.56844021	10.81854419	11.0782149	11.35370017	11.64830156	11.96821924	12.30866984	12.64855719	12.95912045	13.22173744	13.42709272	13.58683709	13.72982236	13.89656846	14.11674177	14.39938042	14.73675043	15.1212175	15.53891248	15.97876083	16.43866118	16.92011698	17.41895581	17.93071057	18.45091854	18.97778596	19.50763865	20.03154246	20.53890815	21.02219671	21.47824957	21.90866118	22.3169974	22.70920277	23.09057192	23.46	23.81834055	24.17528596	24.54334922	24.93078856	25.34383016	25.77897314	26.22266031	26.65526863	27.06357886	27.44145147	27.79535962	28.13932842	28.49392114	28.87334055	29.28229203
Lebanon	LBN	Population density (people per sq. km of land area)	EN.POP.DNST		182.2683284	188.1990225	194.0351906	199.5314761	204.5305963	208.859824	212.5948192	216.1250244	220.0001955	224.5737048	230.0640274	236.2399804	242.4652004	247.8491691	251.7781036	253.9935484	254.7625611	254.6300098	254.4052786	254.6718475	255.6937439	257.3094819	259.1683284	260.7253177	261.640567	261.7086999	261.2094819	260.8587488	261.6427175	264.2244379	269.057869	275.8418377	283.5634409	290.7761486	296.5194526	300.1915934	302.313783	304.3940371	308.5675464	316.2625611	328.4319648	344.3633431	361.8244379	377.640958	389.7216031	396.6129032	399.459042	401.8618768	408.9106549	423.9629521	448.5208211	480.5869013	515.7479961	547.7301075	571.9920821	587.1620723
